Months,CHN,SEA,EAS,USA,EUR,Total
6633,-3700,10200,-700,-3800,0,2000
6634,12200,-11900,5500,-800,0,5000
6635,-2900,-3500,-1800,13000,0,4800
6636,-2900,9500,2700,-4400,0,4900
6637,-2800,3700,-7000,12200,-1200,4900
6638,8400,5600,800,-800,0,14000
6639,-2800,-2600,200,10200,-1200,3800
6640,100,-9200,17700,10400,-2150,16850
6641,-2900,22200,-2800,-9000,-950,6550
6642,11200,3900,-700,-2900,1950,13450
6643,-8600,-2800,6700,-2500,750,-6450
6644,-3800,-600,-3000,10500,750,3850
6645,11100,-2600,-2000,-1800,-950,3750
6646,-8300,9400,2100,10300,1700,15200
6647,6200,6400,2900,13200,-11150,17550
6648,-500,-5400,-3100,-800,-950,-10750
6649,6400,-3300,-1800,10300,13700,25300
6650,-10100,-5400,2900,-1900,1950,-12550
6651,10000,-3500,1100,10200,0,17800
6652,11200,16600,1100,-13000,-950,14950
6653,-6700,-3300,200,14000,-950,3250
6654,-1900,1700,3000,-13900,2900,-8200
6655,-700,-8000,300,7100,1950,650
6656,12100,-6400,200,-800,0,5100
6657,-3000,-3600,-1100,22400,-10200,4500
6658,-2800,16500,6700,-14800,0,5600
6659,-6500,-6400,3800,14000,0,4900
6660,9100,-3500,2900,-4800,12000,15700
6661,100,19300,1000,-1600,-1200,17600
6662,-3800,6500,2000,200,0,4900
6663,9200,-3600,3800,-1800,-1200,6400
6664,0,10100,-900,1000,0,10200
6665,100,0,-11200,7200,0,-3900
6666,0,0,-3900,10200,-950,5350
6667,0,-2600,13700,-3400,-2150,5550
6668,-5600,-2900,800,10300,2900,5500
6669,-3800,-9200,4800,9300,-8250,-7150
6670,12000,7400,100,-11000,0,8500
6671,-3000,-3300,-1700,14000,12000,18000
6672,-10100,400,-2700,1000,0,-11400
6673,9400,9300,2000,200,-1200,19700
6674,9100,-8200,1100,1000,0,3000
6675,-2700,6400,-800,-10800,-950,-8850
6676,0,-6400,5700,-4800,0,-5500
6677,-5400,1700,0,1500,750,-1450
6678,7400,6400,-6200,-2800,-950,3850
6679,-1700,-3300,-3600,7100,2900,1400
6680,11200,4600,11900,1200,0,28900
6681,-2700,-3200,-700,-5600,-1200,-13400
6682,-9300,7600,200,3200,-1200,500
6683,9000,3700,-10100,12600,-11400,3800
6684,0,-5500,1800,7400,-950,2750
6685,-3800,-6400,15600,1400,11050,17850
6686,12100,-4200,-3300,9100,1000,14700
6687,-800,3800,100,-16900,2900,-10900
6688,-4800,-6200,14700,-1500,1950,4150
6689,0,-8100,2100,10000,-950,3050
6690,100,1100,1100,-14900,2900,-9700
6691,-3800,6800,-2800,15200,0,15400
6692,12000,-2100,3900,-9000,0,4800
6693,-3500,-6300,1500,9400,0,1100
6694,-1700,4400,2800,2200,-1200,6500
6695,-6600,6500,2000,-10000,0,-8100
6696,11100,-3500,1100,7400,-1200,14900
6697,-4700,4400,2600,-6800,0,-4500
6698,-3600,3800,-2000,3200,-950,450
6699,9300,-6000,200,-1000,0,2500
6700,-6600,4600,2100,-900,1950,1150
6701,12000,-6300,2700,-1600,-950,5850
6702,-2800,-6100,1200,8100,2900,3300
6703,-900,1600,3900,-13000,0,-8400
6704,8300,13100,3000,2000,0,26400
6705,1000,-6300,2000,11200,-1200,6700
6706,0,7200,700,-10800,0,-2900
6707,200,6600,-15700,11400,-1200,1300
6708,-900,-9100,1800,-800,0,-9000
6709,-2000,7200,12100,3000,0,20300
6710,0,3800,-4200,-7600,-950,-8950
6711,-5800,-3400,2000,12100,1950,6850
6712,-4400,10100,11100,-11000,0,5800
6713,13000,3700,1100,-3900,1950,15850
6714,-3000,-6300,2900,1000,0,-5400
6715,-700,7200,-100,1000,0,7400
6716,-2700,3800,100,-10000,0,-8800
6717,12000,-9300,-100,14400,-1200,15800
6718,100,4500,1000,1000,0,6600
6719,100,-9200,3800,-1000,0,-6300
6720,100,-2700,100,19200,-10200,6500
6721,100,15700,700,-10800,0,5700
6722,-3000,6400,100,4000,0,7500
6723,100,-700,900,-5600,10800,5500
6724,-5500,10100,2000,200,-1200,5600
6725,-1700,-3600,1000,-1800,-2150,-8250
6726,13000,200,-900,9400,-1200,20500
6727,-3000,9400,-800,11100,1950,18650
6728,-3800,-5300,-1600,0,-1900,-12600
6729,-1600,-3500,1700,3500,2900,3000
6730,11200,4700,900,-17500,1950,1250
6731,-2800,-600,2000,9400,-2150,5850
6732,-10000,10200,1100,-13900,2900,-9700
6733,13000,-2600,100,6200,-950,15750
6734,-3800,-5500,-800,2000,0,-8100
6735,-1800,-12100,6700,10100,1950,4850
6736,11200,-6200,3000,-3800,-950,3250
6737,-5800,19400,1800,-2500,2900,15800
6738,-3000,6400,1000,4000,0,8400
6739,10300,-2700,1000,-2000,0,6600
6740,-1800,9600,-6500,-8000,0,-6700
6741,-3900,-5600,2900,13000,0,6400
6742,1200,-11900,500,400,0,-9800
6743,0,-5400,200,10000,0,4800
6744,-900,3000,1800,-1800,0,2100
6745,-5600,6500,3900,2400,-1200,6000
6746,9000,-5400,-1900,-800,0,900
6747,-3600,6400,2900,1400,-2400,4700
6748,12000,-100,7600,12400,-1200,30700
6749,-3000,10000,0,-9000,-950,-2950
6750,-700,9200,-1000,-11000,0,-3500
6751,-2000,-2600,-1700,9100,1000,3800
6752,0,0,-200,9400,-950,8250
6753,100,1100,2000,-13900,2900,-7800
6754,0,-5400,-100,7300,1950,3750
6755,100,-6200,-800,-3000,-950,-10850
6756,-6600,-6100,1200,10300,1700,500
6757,700,19300,4800,-7800,-1200,15800
6758,11200,6500,1100,-1600,-1200,16000
6759,-3500,-2800,4700,-800,-2150,-4550
6760,12100,-500,-3700,10000,-950,16950
6761,0,-2500,-1700,-2900,1950,-5150
6762,-3700,9400,-700,7100,1950,14050
6763,-1800,-8500,3900,12200,-2150,3650
6764,-3600,-600,-5000,-2500,2900,-8800
6765,6500,4600,4900,-2700,1950,15250
6766,0,800,-5200,-2000,0,-6400
6767,-4500,-5500,1800,11200,0,3000
6768,12200,1100,-100,-12600,-1200,-600
6769,-1900,-3400,11300,9200,0,15200
6770,0,-8300,4600,-3400,-1200,-8300
6771,-3000,1000,3900,3000,-950,3950
6772,-7100,8500,-800,-2500,-450,-2350
6773,10200,-5600,2000,10000,-950,15650
6774,-3500,18400,3700,-700,1700,19600
6775,9200,-5700,2000,1000,-950,5550
6776,200,6500,-1800,0,-950,3950
6777,100,-6300,1900,-3900,1000,-7200
6778,-3800,200,-900,7300,2900,5700
6779,1100,6500,-1800,-14700,750,-8150
6780,-9400,9600,3100,12200,-950,14550
6781,6200,-6300,3000,-2900,2900,2900
6782,11200,4600,1100,2000,0,18900
6783,0,-3500,2900,-3800,0,-4400
6784,100,7400,-1700,-800,-1200,3800
6785,-6700,-2700,3600,-400,-1200,-7400
6786,8500,-3500,-400,11600,-1200,15000
6787,1100,100,-7100,1400,-950,-5450
6788,-3700,3700,6700,12000,-950,17750
6789,-2500,9700,-5400,-16700,1950,-12950
6790,9200,-5500,3900,8100,1950,17650
6791,-2800,-6400,4800,11000,-950,5650
6792,7600,4300,-2000,-11700,2900,1100
6793,-1800,-6400,-5500,18500,750,5550
6794,0,-6400,4500,-1400,-1200,-4500
6795,0,22100,9300,2000,0,33400
6796,0,3800,-8000,-3000,-950,-8150
6797,-900,-5400,2000,12200,-1200,6700
6798,1000,-700,10200,8300,750,19550
6799,-6400,7700,-2700,-8800,-950,-11150
6800,12000,-5600,1700,9300,1950,19350
6801,-900,900,-3300,-3800,0,-7100
6802,1100,-2700,-1800,8100,1950,6650
6803,-3000,6700,1100,-11800,-950,-7950
6804,-2700,-3500,13100,7100,2900,16900
6805,-4700,4500,2000,-9000,0,-7200
6806,12100,-3300,2000,6200,0,17000
6807,1100,4700,-2700,-10800,-1200,-8900
6808,-2700,-5400,3000,12200,-1200,5900
6809,-2700,3900,-7900,-2000,0,-8700
6810,200,-3300,-1700,4200,-950,-1550
6811,-3700,2000,12300,-9000,0,1600
6812,11100,-9300,2000,10100,1950,15850
6813,1000,1900,2100,-15900,1950,-8950
6814,-2900,-8800,1200,14000,0,3500
6815,-3900,4600,-100,-7800,0,-7200
6816,-2500,3600,2900,-2000,0,2000
6817,9000,-3400,-1000,600,-1200,4000
6818,-5800,-2500,200,13000,0,4900
6819,11200,3700,3400,-5000,-1200,12100
6820,100,5700,-200,200,0,5800
6821,300,-1200,-100,1200,0,200
6822,0,-6200,1800,-4600,-950,-9950
6823,100,-2000,-8900,15000,-950,3250
6824,0,3600,-100,-700,2900,5700
6825,-2600,3700,1000,-3900,1950,150
6826,-900,-8700,11400,1200,-1200,1800
6827,-5600,-8200,4800,12000,0,3000
6828,-2600,15800,2100,-14000,0,1300
6829,8300,-3800,1700,12400,0,18600
6830,-4700,4500,1700,-9800,0,-8300
6831,11200,6600,-100,-1600,0,16100
6832,-5500,-4300,800,200,0,-8800
6833,7500,8300,200,-1000,0,15000
6834,1100,-3700,-2000,-2400,0,-7000
6835,-2900,3600,4700,200,0,5600
6836,100,8500,100,-4800,0,3900
6837,0,-11000,4900,10000,0,3900
6838,-6700,6500,1500,1600,0,2900
6839,-700,9300,1100,-5800,0,3900
6840,13100,700,-9900,13000,0,16900
6841,-5700,3700,4900,-12600,-1200,-10900
6842,-6400,3700,10600,8200,0,16100
6843,12200,-2600,-1100,-4800,0,3700
6844,-3600,6500,-3700,4200,-2150,1250
6845,5300,-6400,18400,800,-3350,14750
6846,1000,-5500,-200,7300,2900,5500
6847,-3700,3700,100,-10900,1000,-9800
6848,12000,5600,2900,10200,-1200,29500
6849,0,100,1900,-6700,1950,-2750
6850,-4800,6400,1000,1300,750,4650
6851,-1000,9300,-200,-600,-2150,5350
6852,100,6400,0,0,-950,5550
6853,200,-5500,-4200,-500,1000,-9000
6854,-2900,6600,-11800,9100,2900,3900
6855,-3600,-5600,-6300,6500,750,-8250
6856,8300,-6200,15000,12000,-950,28150
6857,100,4500,200,-5900,2900,1800
6858,-5500,-3300,800,-600,0,-8600
6859,9000,1700,14500,1600,0,26800
6860,100,3600,2000,-13000,0,-7300
6861,-800,-9100,1000,13000,0,4100
6862,-2000,-2500,-13700,10200,0,-8000
6863,-800,10200,4600,1200,0,15200
6864,9000,-6300,1100,3200,-1200,5800
6865,-5800,-2700,15900,11200,0,18600
6866,-800,3800,-8900,10000,0,4100
6867,9000,5700,2900,3000,-950,19650
6868,0,10400,-4500,0,-950,4950
6869,-2600,6400,3900,-5900,2900,4700
6870,0,-11100,-1500,12700,1950,2050
6871,5400,-6100,13200,2000,0,14500
6872,-800,-9200,3800,12000,0,5800
6873,-2000,19300,2000,-12800,0,6500
6874,8400,-3600,2000,12000,0,18800
6875,0,-9200,5700,-2000,0,-5500
6876,0,22100,-900,2000,0,23200
6877,-2900,9300,-2800,-8000,0,-4400
6878,0,-2700,-1700,9000,0,4600
6879,-2800,-3400,3800,-3400,-1200,-7000
6880,-9200,10300,-1800,3200,-1200,1300
6881,12100,-8400,-5400,19200,0,17500
6882,-3700,-5600,1000,2000,-950,-7250
6883,12100,9300,12900,-2600,-2150,29550
6884,-2800,-3600,2900,-3700,1700,-5500
6885,100,10100,-900,-1900,1950,9350
6886,-2900,-2600,-800,-1000,0,-7300
6887,0,200,-800,9400,-2150,6650
6888,0,-8600,4800,-800,-950,-5550
6889,-900,-6400,100,8100,2900,3800
6890,1000,4400,1700,-12700,1950,-3650
6891,-2900,9200,-1000,4000,0,9300
6892,7700,-800,1000,-5000,0,2900
6893,-2000,7500,-800,4000,0,8700
6894,-2800,-2600,-1000,-1800,0,-8200
6895,-800,-5500,1100,9000,0,3800
6896,9000,-5400,2000,3000,0,8600
6897,-3000,3700,-7100,14000,0,7600
6898,0,-500,-3600,-2000,0,-6100
6899,-2800,1400,16800,5000,0,20400
6900,-6400,-3400,-2700,2000,0,-10500
6901,15000,1800,3900,-3000,0,17700
6902,-3000,3900,-10700,3000,0,-6800
6903,100,-11400,4700,13000,0,6400
6904,100,-3600,-1200,200,0,-4500
6905,-12000,9200,14800,4000,0,16000
6906,11200,-3600,-3600,1000,0,5000
6907,12000,16700,3000,-800,0,30900
6908,-8600,-800,2900,2200,-1200,-5500
6909,8600,10000,-100,2200,-1200,19500
6910,0,-5500,2000,11000,-950,6550
6911,-2800,100,100,-2000,0,-4600
6912,100,3500,-200,5200,-950,7650
6913,-2900,-5600,1900,-2900,2900,-6600
6914,11300,-5600,1900,10500,-450,17650
6915,-900,9300,-2100,-10800,0,-4500
6916,1200,-6200,-900,11200,-2150,3150
6917,0,7300,-800,-10000,-950,-4450
6918,0,-5600,4800,5300,2900,7400
6919,100,-3500,1900,-6700,1000,-7200
6920,-5700,300,-3500,11200,-1200,1100
6921,200,13000,1900,300,750,16150
6922,-2700,-9300,3900,1000,-950,-8050
6923,8400,10000,-9200,5300,1950,16450
6924,-900,3800,1100,-9800,-1200,-7000
6925,-2900,-2400,-1900,8500,1950,3250
6926,-5300,-3000,14900,-2800,-950,2850
6927,11300,9700,-3600,-6500,1700,12600
6928,-1800,-8400,6700,-3000,0,-6500
6929,-3900,-2700,-5900,13400,-950,-50
6930,12200,900,5400,-14600,0,3900
6931,-5800,3600,3600,2300,1950,5650
6932,100,-6200,2000,-3000,-950,-8050
6933,-5500,10100,-8200,7300,2900,6600
6934,8200,9200,-1100,-10400,-1200,4700
6935,100,100,1900,6200,0,8300
6936,100,-8400,12100,14200,-1200,16800
6937,-5700,-2700,1000,1000,0,-6400
6938,-9400,9400,1100,4200,-1200,4100
6939,11200,-2400,-2600,-1000,-950,4250
6940,9100,-8300,3000,14000,-950,16850
6941,0,3900,-9800,-4900,2900,-7900
6942,-800,-2600,200,4500,750,2050
6943,-1900,3700,-9900,0,0,-8100
6944,8600,-6400,16700,9000,-950,26950
6945,200,4400,-200,-10800,0,-6400
6946,-6300,9200,8400,3500,1950,16750
6947,9000,200,-1800,15000,-950,21450
6948,-3000,100,-1800,-1700,1700,-4700
6949,-6400,-2500,14100,-3000,0,2200
6950,12100,-5600,1900,22200,-10200,20400
6951,0,-3300,-800,10000,0,5900
6952,0,-3600,1000,-1000,12000,8400
6953,-2800,12400,-5300,10200,0,14500
6954,-6500,-8300,6400,-2600,0,-11000
6955,12000,15700,-8000,10000,0,29700
6956,0,-11400,5700,3000,0,-2700
6957,-2800,9400,-3800,2000,0,4800
6958,100,-6200,12100,12200,-1200,17000
6959,-3700,4600,-800,-7000,0,-6900
6960,12000,-2100,3900,4000,-950,16850
6961,-800,-6200,2000,-3800,-950,-9750
6962,-1600,10100,-1800,-2900,2900,6700
6963,-2800,-3500,3900,-9500,750,-11150
6964,-3600,-2700,500,13400,0,7600
6965,12000,15700,2000,200,-1200,28700
6966,-6600,-2700,-2300,3400,0,-8200
6967,-4600,6300,2000,2000,0,5700
6968,11300,-2800,1900,-3800,-950,5650
6969,-7300,-700,-200,8500,1950,2250
6970,7200,7200,700,-9800,-950,4350
6971,0,-8100,2100,18300,-7300,5000
6972,0,-3500,100,-1000,0,-4400
6973,-9300,0,2000,12200,10800,15700
6974,8400,-2600,1700,-800,0,6700
6975,9100,8400,-900,14000,0,30600
6976,-5800,-5400,3900,14200,-1200,5700
6977,-800,9200,2900,-4800,0,6500
6978,12000,9400,-3900,-9800,0,7700
6979,100,-2800,3800,-3800,-950,-3650
6980,-900,0,0,11000,-950,9150
6981,1000,300,-3900,-5700,1950,-6350
6982,-3000,100,-2700,-700,1700,-4600
6983,-5600,-2200,1300,8200,0,1700
6984,-1600,-11200,-400,2400,0,-10800
6985,13000,6600,-800,-14000,0,4800
6986,-2800,-8700,-1700,16200,-1200,1800
6987,-2800,4500,3000,-9800,-1200,-6300
6988,-3600,3700,3000,1000,-950,3150
6989,12100,-6300,100,-1000,0,4900
6990,-5800,4500,3000,1100,1950,4750
6991,0,-9000,4600,9400,-950,4050
6992,0,-9000,2100,-4700,1700,-9900
6993,-3600,19400,200,3400,-2400,17000
6994,9300,4200,-600,-11000,0,1900
6995,0,-3500,1100,9200,-950,5850
6996,-2800,10000,4800,-15600,-950,-4550
6997,-2800,3800,4900,3700,-9450,150
6998,-4500,-6400,5700,-1700,750,-6150
6999,10000,-2600,-2000,11200,-950,15650
7000,100,6500,-10900,8100,13950,17750
7001,100,3600,1100,-2700,1950,4050
7002,-3600,-5500,15900,8000,-950,13850
7003,12000,6600,-800,-13700,1700,5800
7004,-3000,-3600,1700,9700,750,5550
7005,-2900,7300,1900,-10000,0,-3700
7006,0,9500,-13600,11000,-950,5950
7007,0,-5500,2000,200,-1200,-4500
7008,0,-9000,15000,7100,1950,15050
7009,-2700,7300,1100,-13000,-950,-8250
7010,-6500,-600,-1400,7700,2900,2100
7011,12000,4400,800,2200,0,19400
7012,0,-8200,-700,1000,0,-7900
7013,-6500,-6400,3600,14400,-1200,3900
7014,11100,-6200,3000,-4800,0,3100
7015,1100,16500,-900,1000,-950,16750
7016,0,3800,3900,-13600,-1200,-7100
7017,-3800,-6300,100,12100,1950,4050
7018,-6300,7500,-800,-11000,-950,-11550
7019,13000,3700,1100,-3900,2900,16800
7020,-800,-8800,2100,10000,0,2500
7021,1000,-2600,-800,-3000,0,-5400
7022,0,1100,1200,0,0,2300
7023,-6700,8600,1100,2000,0,5000
7024,8500,-5300,1100,10000,0,14300
7025,-8400,6400,3900,-9000,0,-7100
7026,12100,6500,-100,10200,0,28700
7027,0,-9100,5700,-2000,0,-5400
7028,-3000,10000,-900,5000,0,11100
7029,-7500,6500,2900,4000,0,5900
7030,13200,9300,-13800,-3000,0,5700
7031,-2700,-2400,-1700,12000,0,5200
7032,-3000,-5300,-1600,2000,0,-7900
7033,-3600,-2700,15900,7200,0,16800
7034,8100,3700,4800,-11600,-1200,3800
7035,-600,-8200,-1400,11400,0,1200
7036,-1700,-3400,-700,-3000,0,-8800
7037,11400,-6100,4000,4400,-950,12750
7038,1100,4600,100,-1000,-950,3850
7039,100,10300,-7000,-6900,2900,-600
7040,-3000,-8400,2700,14500,750,6550
7041,-4800,4000,1200,-12800,0,-12400
7042,-1500,-6300,14000,8000,0,14200
7043,12300,1600,-200,-11600,0,2100
7044,-3700,1000,1000,4000,0,2300
7045,1000,9400,-3600,-3000,0,3800
7046,-3000,-8200,3700,600,-1200,-8100
7047,-3800,-1900,4800,-8000,0,-8900
7048,9500,-3500,100,10000,-950,15150
7049,-6600,6400,2900,-9000,0,-6300
7050,12100,4400,1100,-2700,1950,16850
7051,0,6400,100,-11000,-950,-5450
7052,0,6500,-6400,1700,2900,4700
7053,-3000,-5500,800,14400,-1200,5500
7054,-900,3800,2000,-13000,0,-8100
7055,-2900,-6200,13100,12600,-12600,4000
7056,-1800,4300,2000,2000,0,6500
7057,11200,9400,-3900,2200,-950,17950
7058,-5800,-800,2000,-800,11050,5650
7059,-3000,-5600,4700,11300,1700,9100
7060,10500,-600,-2700,-6900,1950,2250
7061,-3300,16400,-2100,2200,-950,12250
7062,-1900,-8400,3800,1000,0,-5500
7063,-5400,-3500,3900,8100,1950,5050
7064,9200,7300,-900,-11000,-950,3650
7065,-8600,9300,3900,-2700,2900,4800
7066,11200,100,-1800,13200,-1200,21500
7067,-3600,-2700,2900,-3800,-1200,-8400
7068,12100,-2800,-2700,12000,0,18600
7069,-2800,-2500,200,-1000,0,-6100
7070,-3900,-9200,4800,14000,-950,4750
7071,-2000,7400,100,-9000,0,-3500
7072,-800,3700,2000,-700,750,4950
7073,5300,400,-2600,-2900,1950,2150
7074,-2900,6600,-800,3400,-2400,3900
7075,12200,-8200,2100,-3000,0,3100
7076,0,-9200,3600,12200,-950,5650
7077,-3000,4400,3800,-8000,0,-2800
7078,100,9400,-4900,-700,1950,5850
7079,100,-1800,-700,-11900,1950,-12350
7080,100,-5600,-5400,15400,0,4500
7081,-3000,-6300,2900,4200,-1200,-3400
7082,-4700,8500,-800,13000,0,16000
7083,12100,7400,13000,0,-950,31550
7084,-2900,6600,-10800,1000,0,-6100
7085,1000,-5700,-1700,10100,1950,5650
7086,-2900,-6400,16700,-3700,1950,5650
7087,0,7200,2800,200,-1200,9000
7088,-3700,-800,-1900,2000,0,-4400
7089,12100,-5600,3800,10000,0,20300
7090,-2900,11400,-1800,1000,0,7700
7091,0,10000,-1800,2200,-1200,9200
7092,0,-8300,-1300,-600,0,-10200
7093,-900,-8300,2700,10200,0,3700
7094,1000,3800,1100,-11800,-2150,-8050
7095,-900,-6300,3900,7200,-950,2950
7096,-2900,3700,2000,-12900,2900,-7200
7097,100,7400,-3600,300,750,4950
7098,-1700,6600,-8900,4200,-10200,-10000
7099,8600,-3500,-2100,13400,-2150,14250
7100,-900,1700,12200,-8000,0,5000
7101,-1700,-5400,2000,6100,13950,14950
7102,0,3500,-10100,11400,-950,3850
7103,-2800,800,2800,-10700,1700,-8200
7104,7600,-5300,11300,11000,0,24600
7105,-6500,3800,3900,-9000,-950,-8750
7106,13000,900,-6100,9200,-1200,15800
7107,-2900,-6100,-2600,-900,1950,-10550
7108,-5800,1800,17800,3000,0,16800
7109,11200,6600,-9800,3300,1950,13250
7110,-2800,-9100,700,1200,0,-10000
7111,-6400,-2800,13000,12200,-1200,14800
7112,12000,13200,-3300,-7400,0,14500
7113,-2700,-3400,2000,8200,-950,3150
7114,-3000,1700,3000,-9000,-950,-8250
7115,-3700,3600,6700,-4700,2900,4800
7116,200,-3400,2000,-7700,1950,-6950
7117,6300,10200,-3000,2200,0,15700
7118,-4400,3600,4800,-12000,0,-8000
7119,13000,-9400,2000,12000,0,17600
7120,0,7200,2800,-11800,-1200,-3000
7121,200,-700,-900,9000,0,7600
7122,-2900,100,-1900,2200,-1200,-3700
7123,-6500,-2600,-800,13000,0,3100
7124,12200,9300,-3000,-1600,-2150,14750
7125,100,900,1100,2200,0,4300
7126,-5800,-8100,4900,-1900,1950,-8950
7127,-2700,9400,-2600,200,-1200,3100
7128,2700,-700,3800,7300,1950,15050
7129,11300,4600,-2900,-12600,-1200,-800
7130,-3000,-9100,5500,12400,-950,4850
7131,0,-1200,1200,-9800,-2150,-11950
7132,0,900,3600,-3500,1700,2700
7133,-2800,-5500,-2100,-700,1950,-9150
7134,-3800,-1900,2400,5400,-950,1150
7135,12200,-11700,3100,10000,-950,12650
7136,-3000,1000,2100,-9900,2900,-6900
7137,-3000,-5400,200,9300,750,1850
7138,0,3800,-6100,-3800,0,-6100
7139,0,2700,2900,15000,0,20600
7140,-900,7500,9400,-11000,-950,4050
7141,1000,900,4800,0,-950,5750
7142,-2800,-6600,2900,-900,2900,-4500
7143,-1700,0,0,12000,-950,9350
7144,13000,21300,-900,-2900,2900,33400
7145,300,-700,-1900,-5000,0,-7300
7146,0,4800,-4400,4000,0,4400
7147,-2900,6600,-1700,-9600,-1200,-8800
7148,200,-9000,3000,9000,0,3200
7149,0,1600,4800,-13000,0,-6600
7150,200,6400,-4600,2400,-1200,3200
7151,-8500,3800,-2300,-3800,0,-10800
7152,11200,-5600,2900,10000,-950,17550
7153,0,-12000,2700,3400,-2150,-8050
7154,100,-600,5100,5700,1700,12000
7155,0,16500,-5200,4300,1950,17550
7156,-6700,6800,-9700,-1800,0,-11400
7157,6400,-5500,15900,12600,-4550,24850
7158,-2700,6600,100,-14900,1950,-8950
7159,-800,-12000,16900,11200,0,15300
7160,9100,-6000,-1700,-1900,1000,500
7161,-2800,19200,2000,1000,-950,18450
7162,-9300,6500,-15400,18300,2900,3000
7163,12000,-6300,11000,-4500,750,12950
7164,-3800,4600,2000,6200,-1200,7800
7165,9200,6700,13100,-12000,-950,16050
7166,100,-3500,-900,20200,-10200,5700
7167,-900,4500,2700,-16300,750,-9250
7168,-4800,-600,-1800,14200,10800,17800
7169,11200,4600,-1000,-2700,1950,14050
7170,0,-2500,-1600,-2600,-2150,-8850
7171,-3900,6400,5700,-2400,-2150,3650
7172,-1800,-5400,1800,-5700,2900,-8200
7173,-6600,-6300,4800,10100,1000,3000
7174,9100,10100,-14200,-600,-950,3450
7175,0,6500,200,-7500,1700,900
7176,-3800,-8300,15600,1500,750,5750
7177,6200,-3500,2000,14200,-2150,16750
7178,0,0,2800,-5800,-950,-3950
7179,-900,100,-2100,9300,2900,9300
7180,-2600,6300,-10300,20500,1000,14900
7181,9200,-2700,2900,-2000,-950,6450
7182,-3900,6500,12100,-900,2900,16700
7183,-2000,-5500,800,-700,1950,-5450
7184,8200,6500,1000,4200,-1200,18700
7185,100,-3500,-900,-1000,0,-5300
7186,0,7400,-800,1000,0,7600
7187,0,-8100,2100,0,0,-6000
7188,-5700,-3600,1000,13000,0,4700
7189,-600,4400,3500,-14600,0,-7300
7190,12100,6400,0,200,-1200,17500
7191,100,-2400,-3600,-800,-1200,-7900
7192,-2800,-3600,2000,11000,-950,5650
7193,-4500,-2800,5700,-5800,0,-7400
7194,-1800,8900,-2600,10100,1950,16550
7195,12000,7300,-800,0,-950,17550
7196,-5600,-5500,5800,-5900,2900,-8300
7197,-3800,-3600,700,15200,0,8500
7198,11100,7400,-800,-14000,0,3700
7199,200,-5400,-1000,8400,-1200,1000
7200,-4700,3700,800,-5400,-2400,-8000
7201,-7500,-3400,1100,13000,-950,2250
7202,12200,7300,-7100,7200,0,19600
7203,1100,-9300,-1700,-1100,-200,-11200
7204,0,9400,8400,-1000,-950,15850
7205,200,-8500,700,-1500,2900,-6200
7206,-700,3800,1000,5100,1950,11150
7207,1000,1000,900,-13600,-2150,-12850
7208,-5700,200,-2000,9500,2900,4900
7209,6400,3600,800,-8800,0,2000
7210,-700,-9200,9500,5200,-950,3850
7211,-6400,7300,3900,-4900,1950,1850
7212,6700,6400,4800,-13000,0,4900
7213,-4500,-800,-1900,11100,1950,5850
7214,9200,4400,2800,-11800,-1200,3400
7215,-1900,300,-3700,13200,-1200,6700
7216,-800,-3500,-800,-4800,-1200,-11100
7217,9000,-8100,900,16200,-950,17050
7218,-3700,5600,4800,-2000,0,4700
7219,200,7200,1900,-7700,1950,3550
7220,1000,3700,-2700,3500,-450,5050
7221,0,-6200,-1000,-1800,0,-9000
7222,-3800,-1000,4900,4000,-950,3150
7223,8100,6600,-8900,-1800,-950,3050
7224,-2700,-2500,-700,7100,2900,4100
7225,-3500,3800,13000,-13700,1950,1550
7226,10100,-9000,2900,11200,-1200,14000
7227,0,4600,-700,-10600,-2400,-9100
7228,-5800,6500,1100,4200,-2150,3850
7229,11200,6700,900,-4200,-1200,13400
7230,0,-10900,4900,-3900,1000,-8900
7231,-5600,9300,-11100,10400,-950,2050
7232,-6600,-3600,3900,-4700,2900,-8100
7233,12000,-2700,3800,15700,-10400,18400
7234,-9400,200,13100,1000,0,4900
7235,12000,12400,-5400,7100,13950,40050
7236,-2800,-8400,6700,-1000,-950,-6450
7237,0,-6400,3800,7100,2900,7400
7238,200,-3700,-2900,-3900,1950,-8350
7239,-2700,9300,-1100,11400,-1200,15700
7240,11200,-8600,2000,15000,0,19600
7241,-3000,16000,1100,-10000,-950,3150
7242,0,-3300,-1700,12200,-1200,6000
7243,0,-1300,3900,-9900,1950,-5350
7244,-2900,-6200,-1100,13400,-2150,1050
7245,-6200,-700,100,-6900,2900,-10800
7246,12000,10800,2100,6200,-1200,29900
7247,0,6500,1100,-15800,-950,-9150
7248,-6500,-3600,5400,12200,-950,6550
7249,300,7400,-6400,-12900,2900,-8700
