Months,CHN,SEA,EAS,USA,EUR,Total
7334,-3600,-2900,-1200,-2700,1950,-8450
7335,-800,-5700,0,0,-950,-7450
7336,7800,-3100,-1800,-3900,2900,1900
7337,-2100,-6100,4700,-9600,0,-13100
7338,-6200,10700,-1200,13400,-1200,15500
7339,9400,-3000,0,-1000,0,5400
7340,-700,-6800,-10200,9200,0,-8500
7341,6600,9100,0,-1000,0,14700
7342,-4300,0,10800,-800,0,5700
7343,7700,-3000,-900,-1800,-1200,800
7344,-6200,9800,3800,-6600,0,800
7345,8400,-2000,0,-2000,0,4400
7346,10800,6700,-10200,8200,-950,14550
7347,-5300,-2100,0,-1000,-950,-9350
7348,7100,11300,12000,-4900,2900,28400
7349,-5400,-2100,0,-2900,1950,-8450
7350,10000,7500,0,10200,-1200,26500
7351,-6100,-2000,0,-2000,0,-10100
7352,11200,-800,-1200,-2800,0,6400
7353,-4400,12000,-2100,-600,-1200,3700
7354,7000,100,1000,9200,0,17300
7355,1000,5300,2800,-4800,-950,3350
7356,8400,-2100,0,-2000,0,4300
7357,-2700,-3100,0,-5700,750,-10750
7358,8500,-700,0,200,-2150,5850
7359,-6700,12000,0,6300,1700,13300
7360,10000,-2100,0,11000,-950,17950
7361,-200,9800,0,-2000,-950,6650
7362,8400,-3700,0,-4900,2900,2700
7363,6000,2000,0,8100,1950,18050
7364,-4900,-800,-1200,-1800,0,-8700
7365,12000,0,0,-2000,0,10000
7366,-2700,-600,0,-800,-1200,-5300
7367,6800,13100,0,11000,0,30900
7368,-3500,-2300,0,-2000,-950,-8750
7369,9200,-2100,0,-1000,0,6100
7370,11800,-2300,0,8100,1950,19550
7371,-4600,-3000,-1200,-800,-950,-10550
7372,7600,-2000,0,-3900,2900,4600
7373,-1300,7400,-1800,-1000,0,3300
7374,9100,-2700,2300,5800,0,14500
7375,-7700,400,-1200,-1800,0,-10300
7376,-4200,-700,-1800,-1000,0,-7700
7377,6700,10700,2600,-4400,0,15600
7378,4800,-2600,1000,6200,0,9400
7379,-3600,-2100,2800,-2800,0,-5700
7380,6700,-2100,0,-1000,0,3600
7381,-1200,6800,0,20200,-10200,15600
7382,8700,0,0,200,-1200,7700
7383,3700,-6900,0,0,0,-3200
7384,9300,8900,0,0,12000,30200
7385,-2700,-2900,0,0,0,-5600
7386,-5400,10100,0,-1000,0,3700
7387,10300,-2300,-1200,-800,0,6000
7388,8500,200,0,2400,-2400,8700
7389,700,8900,0,0,0,9600
7390,-3500,100,0,0,-950,-4350
7391,13300,6600,0,-1000,-950,17950
7392,5100,1000,0,-2900,2900,6100
7393,-1100,-2900,0,-2900,1950,-4950
7394,11500,-4300,-1200,-1800,0,4200
7395,-1300,6900,0,-2000,0,3600
7396,-4900,-4100,-1800,9000,0,-1800
7397,-500,-4500,4700,-4200,-2400,-6900
7398,11000,9000,0,-2000,0,18000
7399,-4500,-3500,0,8200,-11150,-10950
7400,-4100,12100,0,-1000,11050,18050
7401,-1300,-3700,0,-4900,2900,-7000
7402,-2700,-2900,0,-4700,750,-9550
7403,11600,6600,0,-2000,0,16200
7404,-3100,-5100,0,400,-2400,-10200
7405,7300,7700,0,11000,-950,25050
7406,-3600,-2100,0,12200,-2150,4350
7407,11500,6800,0,-2500,-450,15350
7408,-6600,100,0,-3900,1950,-8450
7409,200,5300,0,0,-950,4550
7410,13900,-7600,0,9100,1950,17350
7411,-1000,9800,0,-2900,1950,7850
7412,11600,-5300,0,0,-950,5350
7413,-1000,-3100,0,-4900,2900,-6100
7414,-900,12000,0,-2700,750,9150
7415,10300,-800,-1200,200,0,8500
7416,-2500,12100,0,12000,-950,20650
7417,-1800,100,0,-1000,-950,-3650
7418,-4200,12100,-1200,-2500,1700,5900
7419,8600,100,-1800,-3900,1950,4950
7420,-2900,9900,4700,-6600,0,5100
7421,500,-4500,0,-800,-1200,-6000
7422,9500,100,0,10000,0,19600
7423,-2500,-700,-1200,1400,-1200,-4200
7424,-4600,-2300,0,12000,-950,4150
7425,8700,12100,0,0,-950,19850
7426,-1900,-2200,-1200,-4700,2900,-7100
7427,-3300,100,0,-1700,750,-4150
7428,9300,200,-3000,-800,0,5700
7429,-2400,0,3500,-5200,-2150,-6250
7430,11100,100,0,12000,-950,22250
7431,-1900,-2300,-1800,-4900,2900,-8000
7432,-1800,200,2300,-9900,750,-8450
7433,8200,-5900,-1200,1200,0,2300
7434,-3500,1000,-1800,10000,0,5700
7435,-1800,9700,4700,-6400,-2150,4050
7436,11100,-3100,0,11200,-2150,17050
7437,-1200,-2200,-1200,-6700,2900,-8400
7438,700,9700,-2100,-1500,-200,6600
7439,11100,-700,1000,4400,-10200,5600
7440,-4400,300,2800,10600,-3350,5950
7441,-3600,9700,0,-5900,13950,14150
7442,-3500,-2100,-1200,-3700,1950,-8550
7443,-2200,-4500,-1800,11000,-950,1550
7444,-2700,-3000,2300,-7900,1700,-9600
7445,4800,-1900,-900,-3700,750,-950
7446,-6800,100,1000,16400,-11150,-450
7447,11000,8100,2800,-2800,0,19100
7448,-4800,-3400,0,-7900,1950,-14150
7449,7000,12200,-2400,1600,9850,28250
7450,-6000,-1600,0,9500,500,2400
7451,6200,1000,-1800,-1000,-950,3450
7452,-6900,12400,3500,6600,0,15600
7453,11000,-3000,0,-4900,1000,4100
7454,-3800,-3500,0,-800,-2150,-10250
7455,9300,-2300,-1200,-3700,2900,5000
7456,-5800,-700,-900,8100,1950,2650
7457,9900,-5200,1000,-2600,-2150,950
7458,-1100,10700,2800,-6700,2900,8600
7459,7700,-1500,0,11000,-950,16250
7460,-4400,-1300,0,200,-1200,-6700
7461,5200,12200,0,-2900,1950,16450
7462,-3600,-2000,0,12000,-950,5450
7463,5100,-600,0,-2900,2900,4500
7464,-5400,-2000,0,12000,0,4600
7465,12400,7500,0,-1000,0,18900
7466,-2100,-4400,0,200,-1200,-7500
7467,11600,-6200,0,-2000,0,3400
7468,-7800,300,-1200,400,-2150,-10450
7469,11100,9700,0,-1000,0,19800
7470,8500,-2300,0,-4900,1950,3250
7471,1300,-5300,0,200,-2150,-5950
7472,10900,9800,0,-5900,2900,17700
7473,-1200,-2000,0,0,-950,-4150
7474,-7600,11500,0,-2000,0,1900
7475,8400,-2200,-2400,8500,1950,14250
7476,-7200,-2000,-2100,12200,-950,-50
7477,7600,7600,-1400,-7300,2900,9400
7478,-6900,2000,2900,-4400,-1200,-7600
7479,6900,300,1000,-3800,0,4400
7480,8500,9800,4700,4400,0,27400
7481,-8500,200,0,0,0,-8300
7482,12400,-4400,0,21200,-10200,19000
7483,2000,-7700,0,-1000,0,-6700
7484,8700,0,0,-1000,12000,19700
7485,-5400,-3800,0,0,0,-9200
7486,6900,13000,0,-2000,0,17900
7487,-6200,-2100,-1200,200,0,-9300
7488,-2700,-2100,0,0,0,-4800
7489,9800,6000,0,-1000,0,14800
7490,9500,-6400,0,11000,0,14100
7491,-1100,7400,0,-2000,0,4300
7492,8600,-3100,-1200,200,0,4500
7493,-7900,12500,-900,200,-1200,2700
7494,6800,-3100,1000,-4800,0,-100
7495,-2000,-2100,2800,-4600,-1200,-7100
7496,11200,5300,0,0,-950,15550
7497,-2600,9000,0,6200,-11150,1450
7498,7100,-800,-1200,-3700,2900,4300
7499,-6100,200,0,-3900,13950,4150
7500,9200,9900,0,-3000,0,16100
7501,500,-4500,-1200,-800,0,-6000
7502,13900,-6900,-3000,12600,-2400,14200
7503,1400,6600,4700,-8600,0,4100
7504,12000,-800,0,200,-2150,9250
7505,-6200,300,0,-2000,-950,-8850
7506,-1900,9900,0,8100,1950,18050
7507,9300,9000,0,-2900,1950,17350
7508,-2800,-2100,0,11000,0,6100
7509,11000,-2200,-11400,7500,1950,6850
7510,6900,10600,0,0,-950,16550
7511,-2100,-3700,10200,-2700,1700,3400
7512,-4200,12100,4700,-5600,0,7000
7513,12300,-4400,0,-1000,0,6900
7514,-2800,-2800,0,0,0,-5600
7515,6000,100,0,11200,-1200,16100
7516,7700,9800,0,-800,-1200,15500
7517,-2700,-3000,-1200,200,-950,-7650
7518,10000,-2100,0,0,0,7900
7519,2200,-5400,0,-2900,1950,-4150
7520,8500,12200,0,-800,-2150,17750
7521,-1600,0,0,-6900,2900,-5600
7522,9300,300,0,200,-1200,8600
7523,-2800,9900,0,10200,-2150,15150
7524,11600,-4500,-1200,200,-950,5150
7525,-1400,-5200,0,-4900,1950,-9550
7526,-3900,-4300,-1100,-6500,1950,-13850
7527,-1000,-3000,1600,9400,-950,6050
7528,-5000,12100,-900,-3900,2900,5200
7529,-1300,-6700,3800,-8300,750,-11750
7530,800,2200,0,9200,-1200,11000
7531,-3700,10000,0,200,-1200,5300
7532,5400,-1600,0,-1000,-950,1850
7533,300,6100,0,9000,0,15400
7534,11500,-4400,-2400,-2500,1950,4150
7535,-7500,-600,-1800,-800,-2150,-12850
7536,9800,7500,4700,500,2900,25400
7537,-4300,-3000,0,-800,-1200,-9300
7538,8000,7800,0,11200,-2150,24850
7539,-6000,-500,0,-1000,-950,-8450
7540,12300,-6700,0,-6900,1950,650
7541,-7600,11400,-1200,10500,750,13850
7542,7600,-3800,-1200,-1800,-950,-150
7543,-2200,-2800,-900,-3900,2900,-6900
7544,9300,8900,-200,5500,1950,25450
7545,-6900,200,1600,-5600,0,-10700
7546,7100,12000,-2400,-600,0,16100
7547,-500,-4400,-1800,12200,-1200,4300
7548,9300,-3100,2900,-8600,0,500
7549,-2500,12000,4700,4600,-2150,16650
7550,10800,-2100,-1200,400,-1200,6700
7551,-6100,10800,-1200,-2500,750,1750
7552,6600,-1400,-3000,10200,-1900,10500
7553,-5800,7900,4700,-7100,500,200
7554,6600,-2800,0,7300,750,11850
7555,-2200,-4400,-1200,200,-1900,-9500
7556,6100,200,-900,8100,2900,16400
7557,-4300,-3000,1000,-7700,1000,-13000
7558,10100,9000,2800,-3800,0,18100
7559,-8000,-1000,0,9100,1950,2050
7560,13100,5300,0,-2000,-950,15450
7561,11700,-5400,0,9100,2900,18300
7562,-6700,-600,0,-2900,1950,-8250
7563,14100,7400,0,10000,0,31500
7564,-4500,-2800,0,-3000,0,-10300
7565,6800,-3000,0,12200,-1200,14800
7566,-2200,7800,0,200,-1200,4600
7567,11700,-4600,0,-1000,0,6100
7568,400,-5300,0,-1000,-950,-6850
7569,5300,12100,-1200,9300,1950,27450
7570,-2700,-3000,0,-2000,-950,-8650
7571,9300,9700,0,-3900,2900,18000
7572,-5000,200,0,-1000,0,-5800
7573,9900,9100,0,-1000,0,18000
7574,-4600,-1900,0,-2000,0,-8500
7575,7000,0,0,0,0,7000
7576,-900,9700,-2400,11400,0,17800
7577,8300,-2900,-900,-2000,0,2500
7578,-5500,10100,1000,-2600,-1200,1800
7579,9400,-2300,2800,-3600,-1200,5100
7580,8400,-2200,0,9400,-11400,4200
7581,-900,9700,-1200,200,12000,19800
7582,11100,-800,-3000,1400,-2150,6550
7583,-900,0,4700,-9500,1950,-3750
7584,11100,11300,0,0,-1900,20500
7585,-5000,-700,0,5300,-7300,-7700
7586,4200,1200,0,-2900,1950,4450
7587,-3200,-3500,-10200,8200,0,-8700
7588,2900,-6900,0,-4900,13950,5050
7589,9800,-5400,12000,0,0,16400
7590,-4300,-2900,0,-2000,0,-9200
7591,4300,10800,0,-1000,0,14100
7592,-5600,-3300,0,-1000,0,-9900
7593,7600,9800,-1200,11200,0,27400
7594,600,-6200,-900,200,-1200,-7500
7595,-7200,11000,1000,-4800,0,0
7596,9800,-5100,2800,-3600,-1200,2700
7597,-6600,12100,-2400,1400,0,4500
7598,7900,0,-900,10000,-950,16050
7599,-1400,-4400,-200,-1600,0,-7600
7600,8600,12200,2800,-5700,1950,19850
7601,-4400,-3100,0,-2000,-950,-10450
7602,11500,-4300,0,6300,-7300,6200
7603,-3100,6800,0,200,-1200,2700
7604,13000,-6700,-10200,7200,12000,15300
7605,-5800,-800,0,1600,-3600,-8600
7606,9800,6900,12000,0,0,28700
7607,-2600,12100,0,0,-950,8550
7608,5300,100,0,200,-1200,4400
7609,-400,-4500,0,-2900,1950,-5850
7610,10000,9100,-1200,600,-4300,14200
7611,-1300,-4300,0,-4900,2900,-7600
7612,9800,-4200,-1800,-2700,750,1850
7613,-4400,9200,4700,-4400,-3100,2000
7614,7800,-1500,0,9100,2900,18300
7615,-2200,8500,0,-3900,1000,3400
7616,11500,-4500,0,-2000,-950,4050
7617,6900,11400,-1200,9500,1700,28300
7618,-5800,200,0,-2900,1950,-6550
7619,-3100,-4300,-1200,-800,-1900,-11300
7620,6900,11300,-3300,10500,2900,28300
7621,-2600,-2200,100,-6700,1950,-9450
7622,6600,9900,3800,2600,-10200,12700
7623,-2800,-5300,2800,-6700,1950,-10050
7624,7700,200,0,-1000,0,6900
7625,-3600,-2200,0,-1000,12000,5200
7626,6000,12100,0,10200,-1200,27100
7627,-2100,-5300,0,-1000,0,-8400
7628,6700,-2100,0,12000,0,16600
7629,-2800,9900,-1200,-800,0,5100
7630,7900,-4900,0,-1000,0,2000
7631,-2700,-3800,0,0,0,-6500
7632,10700,8400,0,-3000,0,16100
7633,-6700,100,0,0,0,-6600
7634,10900,6700,0,11000,0,28600
7635,-4500,-2900,0,-1000,0,-8400
7636,10100,9900,0,0,0,20000
7637,-3500,-3100,0,-1000,0,-7600
7638,8500,13000,0,0,0,21500
7639,-4200,-800,-1200,-800,0,-7000
7640,11800,-1400,0,-2000,0,8400
7641,-2100,-2900,1000,-2800,0,-6800
7642,6800,300,1900,-5800,0,3200
7643,-2900,7500,-1200,200,0,3600
7644,7600,-2200,0,11000,0,16400
7645,-3500,-3000,0,-1000,0,-7500
7646,8400,-3000,0,-2000,0,3400
7647,-1300,8300,-1200,200,0,6000
7648,8500,-600,-900,11200,-1200,17000
7649,-2700,-2200,1000,-2800,0,-6700
7650,9100,10100,2800,-3800,0,18200
7651,-5000,-700,0,-2000,-950,-8650
7652,13400,-4600,0,-4900,1950,5850
7653,-3500,12100,0,1200,-2150,7650
7654,6900,-700,0,7300,1700,15200
7655,500,-4500,-1200,1600,-2400,-6000
7656,10000,9900,0,0,-950,18950
7657,-1100,-2900,0,12000,0,8000
7658,10200,-2200,0,-2000,-950,5050
7659,-3200,7800,0,-3900,1950,2650
7660,-3600,-2900,0,-1700,750,-7450
7661,11000,-2200,0,-2000,-950,5850
7662,-5000,-600,0,-3700,1700,-7600
7663,-1300,7500,0,-3900,1950,4250
7664,-1100,-2200,0,9200,-1200,4700
7665,7200,7700,-2400,-3600,-950,7950
7666,8800,-800,-900,1400,-3350,5150
7667,-1700,0,1000,-6700,2900,-4500
7668,-2700,12000,2800,5300,1000,18400
7669,7900,0,0,-1000,-950,5950
7670,-2000,-2000,0,-4700,1700,-7000
7671,11000,-3000,0,8100,1950,18050
7672,-2800,-2200,0,-1000,-950,-6950
7673,-3300,0,0,-2000,0,-5300
7674,8500,10600,0,9100,1950,30150
7675,-7700,1900,0,0,-950,-6750
7676,-5900,300,0,7100,2900,4400
7677,8100,-4400,0,-1000,0,2700
7678,-4200,-700,0,-2000,0,-6900
7679,12400,-4500,0,11000,0,18900
7680,-4200,11300,0,0,0,7100
7681,6700,-1900,0,-4000,0,800
7682,-2900,-4400,0,1200,-1200,-7300
7683,10900,9000,0,-2000,0,17900
7684,400,-4500,0,11000,0,6900
7685,5300,100,0,0,0,5400
7686,-1700,11300,0,-1000,0,8600
7687,7400,-2000,0,-1800,-1200,2400
7688,11600,7400,0,0,0,19000
7689,-8600,-600,-2400,-1600,0,-13200
7690,-1300,-4300,-900,-1000,-950,-8450
7691,8500,-3000,1000,9200,0,15700
7692,14800,5200,2800,-6700,1950,18050
7693,1300,-4600,-1200,-1700,1950,-4250
7694,-6100,11600,-2700,8400,-11400,-200
7695,7900,0,5600,-7400,-1200,4900
7696,-5900,200,-1200,200,0,-6700
7697,-6800,11400,0,-3000,11050,12650
7698,9800,-3600,0,-2000,0,4200
7699,-2500,100,-12600,19700,1950,6650
7700,10700,-6000,0,-1000,-950,2750
7701,-3300,100,12100,-5700,2900,6100
7702,-3600,12100,1600,-3600,0,6500
7703,13400,-4600,-1800,-2000,0,5000
7704,8600,12100,4700,-6600,0,18800
7705,-7100,400,0,-2800,-1200,-10700
7706,10200,-2300,-1200,23400,-10200,19900
7707,-1900,-2200,0,0,0,-4100
7708,-5000,-1500,0,-1000,12000,4500
7709,900,-5900,0,-1000,0,-6000
7710,9300,9800,-1200,-600,-1200,16100
7711,10200,-3800,-900,-2000,0,3500
7712,-1900,-1400,1000,-4600,-2150,-9050
7713,-2700,9000,2800,-2400,-2400,4300
7714,8500,200,0,9300,750,18750
7715,2100,7500,0,-3000,-1900,4700
7716,5200,-600,0,-4900,2900,2600
7717,-1900,-2200,-1200,10500,-200,5000
7718,-5600,-4500,0,-2000,0,-12100
7719,-1800,9000,0,-2900,1950,6250
7720,11600,-4600,0,11000,-950,17050
7721,-1700,-800,0,-4900,2900,-4500
7722,10900,9800,0,-2900,1950,19750
7723,0,0,0,9000,0,9000
7724,10300,12100,-1200,400,-1200,20400
7725,-2900,-2100,-1800,0,0,-6800
7726,-4100,-700,4700,5400,-950,4350
7727,-200,-2200,0,200,-1200,-3400
7728,-2800,9800,0,-3900,1950,5050
7729,-6000,100,-1200,9400,-11150,-8850
7730,7500,-2000,0,-3700,1700,3500
7731,-1800,-2300,-1200,200,12000,6900
7732,9800,-5200,-900,-1000,-950,1750
7733,-6800,400,1000,-2800,0,-8200
7734,6000,11500,2800,6300,1950,28550
7735,-1000,-4600,0,-2000,-950,-8550
7736,8700,7800,0,-1700,1700,16500
7737,-3200,-800,0,12000,0,8000
7738,11600,-4500,0,-2800,-1200,3100
7739,-5200,12300,-1200,2400,-1200,7100
7740,13900,-7600,0,0,0,6300
7741,-3700,-2000,0,0,-950,-6650
7742,9200,9100,-1200,200,-950,16350
7743,-7700,200,0,-2700,1700,-8500
7744,-200,7400,-1800,-2700,750,3450
7745,9500,-800,4700,-6400,-1200,5800
7746,0,0,0,-1000,-950,-1950
7747,8400,-700,0,12200,-2150,17750
7748,-3900,8500,0,-3900,1950,2650
7749,8500,-2100,0,-3900,1950,4450
7750,-2700,-3000,-1200,13200,-950,5350
7751,-2800,-2100,0,-3900,2900,-5900
7752,6700,9100,0,-3900,1950,13850
7753,-1800,-2300,-10200,8200,0,-6100
7754,11700,9900,0,-1000,0,20600
7755,-5800,-700,-1200,200,0,-7500
7756,-2000,-2200,11100,9200,-10200,5900
7757,14100,7400,1900,-2800,0,20600
7758,-1800,100,1900,-2800,12000,9400
7759,10100,-3700,0,0,0,6400
7760,-5500,-1000,-1200,200,0,-7500
7761,-2700,9700,0,-1000,0,6000
7762,-2500,-3100,0,1200,-1200,-5600
7763,10000,-2200,0,0,0,7800
7764,-3300,0,0,0,-950,-4250
7765,7500,12400,-1200,200,-950,17950
7766,-3500,-2300,-1800,-3900,2900,-8600
7767,9300,-3000,4700,-8300,750,3450
7768,-6000,200,-10200,8200,0,-7800
7769,-6700,0,-1200,-800,0,-8700
7770,3500,12300,0,9200,-10200,14800
7771,200,-6700,12000,-1000,0,4500
7772,11500,-4400,0,-2000,12000,17100
7773,-4100,-800,-2100,200,0,-6800
7774,9800,-5200,1000,-4600,-1200,-200
7775,-6200,9900,1600,-3600,0,1700
7776,5100,500,0,-800,-2150,2650
7777,-5300,9100,-2100,200,0,1900
7778,10300,-2300,-200,-7300,750,1250
7779,3100,10300,2800,8400,-2150,22450
7780,-5900,0,-1200,-1500,1700,-6900
7781,7600,-3000,-900,11200,-2150,12750
7782,-6800,200,1000,-3800,0,-9400
7783,9300,9700,400,6700,1000,27100
7784,-4100,0,-900,200,-2150,-6950
7785,8400,-2200,1000,-7700,2900,2400
7786,-2700,-3000,2800,-5700,1000,-7600
7787,9300,100,0,11200,-2150,18450
7788,-5400,10000,-10200,4300,2900,1600
7789,8400,-2100,-1200,-500,750,5350
7790,-1200,-5300,12000,-1800,-2150,1550
7791,9200,-2100,0,-4900,1950,4150
7792,-2200,7600,0,10000,-950,14450
7793,5300,-600,-10200,8500,1700,4700
7794,-2000,-4400,0,-4900,1950,-9350
7795,8200,10000,10800,-800,-950,27250
7796,-4500,-2700,-1200,-1800,0,-10200
7797,12300,-6800,100,-6700,1950,850
7798,13200,6800,2800,8200,-950,30050
7799,-5000,-700,0,-3900,2900,-6700
7800,9500,100,-1200,-800,0,7600
7801,-5200,12200,-900,10000,0,16100
7802,3400,500,1000,-2800,0,2100
7803,-100,-2300,2800,-2800,0,-2400
7804,7100,8000,0,11000,0,26100
7805,-4800,-5800,0,0,0,-10600
7806,9200,-2100,0,0,0,7100
7807,-4500,10100,0,12000,0,17600
7808,6100,200,0,0,0,6300
7809,-4900,-700,0,-1000,0,-6600
7810,11000,9700,0,-1000,0,19700
7811,-500,-7600,0,1200,-1200,-8100
7812,11300,5300,0,0,0,16600
7813,-1600,0,0,200,-1200,-2600
7814,5000,11600,0,-1000,0,15600
7815,9300,-2200,-1200,1200,0,7100
7816,-6000,12300,0,0,-950,5350
7817,-3500,-2200,0,-1000,-950,-7650
7818,10700,-5300,0,-4900,2900,3400
7819,6400,-4500,0,-1700,750,950
7820,-5900,200,0,0,0,-5700
7821,-2600,8900,-1200,-4800,0,300
7822,9400,200,-2100,200,0,7700
7823,12100,-6600,-200,6400,0,11700
7824,-2700,9000,-200,-3600,0,2500
7825,9400,-600,4700,-6400,-1200,5900
7826,-3600,9900,-2100,-1800,0,2400
7827,13500,-2300,-900,-2000,0,8300
7828,-900,12000,4700,4400,-950,19250
7829,10300,0,0,-1000,-950,8350
7830,400,-4500,0,-3900,2900,-5100
7831,10400,-800,0,7100,1950,18650
7832,-1800,200,0,-2000,0,-3600
7833,8700,12000,0,12200,-1200,31700
7834,-2600,200,-1200,-2800,0,-6400
7835,-1900,-2300,0,13200,-1200,7800
7836,-1600,0,0,0,0,-1600
7837,10200,0,0,-2000,-950,7250
7838,-4400,-400,-2100,12200,0,5300
7839,1700,1200,1000,-6700,1950,-850
7840,-5000,200,2800,-5500,750,-6750
7841,-400,-4500,0,-1000,0,-5900
7842,10700,-6100,0,-1000,0,3600
7843,-5400,-1300,0,11400,-2400,2300
7844,5400,11300,0,-2000,0,14700
7845,-2100,-4300,-1200,1200,0,-6400
7846,7700,11300,0,12000,-950,30050
7847,-5000,100,-1200,200,-950,-6850
7848,7100,0,0,-2900,2900,7100
7849,-3400,12200,100,-6700,1950,4150
7850,7700,100,2800,-1600,-1200,7800
7851,-100,-2300,0,-1000,0,-3400
7852,10200,100,-10200,10200,-950,9350
7853,-3600,200,-1200,-600,-1200,-6400
7854,8500,-2100,10800,-2700,1950,16450
7855,-1900,-2200,-1800,0,-950,-6850
7856,9400,-700,3500,-10300,2900,4800
7857,-6800,100,0,400,-2400,-8700
7858,9300,-3000,0,11000,0,17300
7859,-5100,12900,0,-1000,0,6800
7860,9300,-2100,0,-1000,-950,5250
7861,-5100,-700,0,11000,-950,4250
7862,11400,-4300,-1200,-1500,1700,6100
7863,200,-6700,-900,-4900,1950,-10350
7864,8900,-4300,700,-4600,-950,-250
7865,7000,9800,700,10400,0,27900
7866,-7600,1100,-900,-3900,1950,-9350
7867,-800,5500,-200,-3600,-950,-50
7868,-4400,-3100,400,-6100,1700,-11500
7869,4300,300,-900,10000,0,13700
7870,11100,5600,700,-3400,-1200,12800
7871,-5000,100,1900,-3800,0,-6800
7872,6700,9000,-1800,11200,-2150,22950
7873,-3600,-2900,3500,-4400,-950,-8350
7874,6100,13000,0,9300,1700,30100
7875,500,-5400,-2400,5900,-9450,-10850
7876,10100,-2200,0,200,-2150,5950
7877,-4300,9000,-13200,10400,12000,13900
7878,5900,-2100,3800,-8500,1950,1050
7879,-2100,-4400,-1800,0,-1900,-10200
7880,9500,11300,17600,-9500,2900,31800
7881,-3700,-2100,0,-2900,1950,-6750
7882,12500,7500,0,-1000,0,19000
7883,-2600,-700,0,8100,1950,6750
7884,9500,100,-1200,1200,0,9600
7885,-7800,400,0,12000,0,4600
7886,7800,12200,0,0,0,20000
7887,-2700,-2300,0,-1000,0,-6000
7888,12400,-4600,0,-1000,0,6800
7889,9200,-3000,0,0,0,6200
7890,-3400,100,-1200,-2800,0,-7300
7891,6800,9900,0,0,0,16700
7892,-4200,100,-1800,-1000,0,-6900
7893,6800,-500,4700,-6400,-1200,3400
7894,-1500,-6600,0,-2000,0,-10100
7895,13800,5300,0,-3000,0,16100
7896,1300,-5400,0,11000,0,6900
7897,14100,-5400,0,0,0,8700
7898,-1900,9900,0,-800,-1200,6000
7899,-4200,-700,0,10200,-1200,4100
7900,-1700,100,0,-1000,0,-2600
7901,-1500,7500,0,-2000,-950,3050
7902,-1900,-2900,0,-2900,1950,-5750
7903,6700,9900,0,11000,-950,26650
7904,-3500,-2900,0,-3900,2900,-7400
7905,-6800,200,0,-2000,0,-8600
7906,-3600,9800,0,-2000,0,4200
7907,5800,-2800,0,0,0,3000
7908,-7600,11400,-1200,9400,-1200,10800
7909,6700,-1200,-1200,1400,-1200,4500
7910,-1300,7600,-2100,400,-2150,2450
7911,9300,-2200,3800,-7600,0,3300
7912,-7900,-2800,0,-2900,1950,-11650
7913,8800,0,0,-3000,-1900,3900
7914,400,7500,0,9100,2900,19900
7915,11000,-2200,0,-3900,1950,6850
7916,-3400,-1600,-2400,11600,-2150,2050
7917,4700,-800,-3000,-3700,2900,100
7918,-3300,-800,2600,3800,-10200,-7900
7919,8300,9100,1000,-4800,0,13600
7920,-5000,200,1600,6600,1800,5200
7921,9000,8400,-900,-1000,0,15500
7922,9400,-2200,1000,-3800,12000,16400
7923,-600,-5200,2800,-4800,0,-7800
7924,2700,11600,-1200,12200,0,25300
7925,-1300,-4500,-1200,-1800,0,-8800
7926,6700,-2000,-1800,-1000,0,1900
7927,-400,6700,1900,8200,0,16400
7928,10200,-2200,2800,-4800,0,6000
7929,-4400,12200,-2400,400,0,5800
7930,10100,-3100,-1800,12000,0,17200
7931,1300,-4600,4700,-7600,0,-6200
7932,11500,7600,-2400,-600,0,16100
7933,-3300,-700,-2100,200,0,-5900
7934,11600,-2000,1000,-3600,-1200,5800
7935,-7200,-3000,1600,10400,0,1800
7936,11700,7500,-900,-1000,0,17300
7937,10200,-2200,3800,-5400,-2150,4250
7938,-4400,9100,0,11000,0,15700
7939,-1100,-3100,0,-4900,1950,-7150
7940,9200,10700,-1200,200,-950,17950
7941,-2500,-700,0,8100,2900,7800
7942,9500,-800,0,-1000,0,7700
7943,-5900,13000,0,-800,-1200,5100
7944,-2500,0,0,-2000,0,-4500
7945,6600,500,0,-1000,0,6100
7946,-4100,0,0,0,-950,-5050
7947,13000,-6700,0,8100,1950,16350
7948,-3400,-3000,0,-2000,-950,-9350
7949,10300,100,-1200,-2700,2900,9400
7950,-6200,500,-900,0,0,-6600
7951,-6600,12100,-200,9400,0,14700
7952,9200,-2200,2800,-2800,0,7000
7953,5300,-700,0,-1000,0,3600
7954,-1400,-6000,0,0,0,-7400
7955,8900,-2600,-1200,12200,0,17300
7956,-2000,6800,-900,-1000,0,2900
7957,8400,-2900,1000,-2600,-1200,2700
7958,-1900,-2200,2800,-2800,0,-4100
7959,10200,9700,0,-2000,0,17900
7960,-1800,-600,-1200,1200,0,-2400
7961,6900,12200,0,0,0,19100
7962,-3400,100,0,12000,0,8700
7963,6600,10000,0,0,0,16600
7964,-6100,-600,0,0,0,-6700
7965,3200,-1000,0,-1000,0,1200
7966,-100,-2300,0,200,-1200,-3400
7967,5900,-3600,0,-1000,0,1300
7968,-3500,-1300,0,0,-950,-5750
7969,9400,9700,0,-1000,-950,17150
7970,-1000,-3100,0,-3900,2900,-5100
7971,9300,-600,0,-2500,-450,5750
7972,-6200,-1200,0,-1000,0,-8400
7973,10700,7400,0,-2000,-950,15150
7974,-4100,0,0,11400,-12350,-5050
